Freq dB Phase
15537.231445 68.422 122.7649
15537.597656 68.430 122.7552
15537.963867 68.434 122.7198
15538.330078 68.434 122.6786
15538.696289 68.430 122.6423
15539.062500 68.425 122.6104
15539.428711 68.416 122.5811
15539.794922 68.404 122.5609
15540.161133 68.388 122.5654
15540.527344 68.371 122.6099
15540.893555 68.359 122.6936
15541.259766 68.355 122.7916
15541.625977 68.359 122.8617
15541.992188 68.369 122.8679
15542.358398 68.375 122.8032
15542.724609 68.374 122.6970
15543.090820 68.363 122.5976
15543.457031 68.348 122.5413
15543.823242 68.335 122.5294
15544.189453 68.328 122.5322
15544.555664 68.326 122.5154
15544.921875 68.325 122.4671
15545.288086 68.322 122.4026
15545.654297 68.316 122.3433
15546.020508 68.311 122.2938
15546.386719 68.308 122.2382
15546.752930 68.304 122.1606
15547.119141 68.296 122.0693
15547.485352 68.280 121.9985
15547.851562 68.260 121.9841
15548.217773 68.243 122.0334
15548.583984 68.234 122.1178
15548.950195 68.233 122.1941
15549.316406 68.237 122.2374
15549.682617 68.239 122.2536
15550.048828 68.240 122.2617
15550.415039 68.242 122.2668
15550.781250 68.246 122.2520
15551.147461 68.247 122.1990
15551.513672 68.242 122.1180
15551.879883 68.226 122.0555
15552.246094 68.205 122.0651
15552.612305 68.189 122.1627
15552.978516 68.189 122.2999
15553.344727 68.205 122.3859
15553.710938 68.229 122.3464
15554.077148 68.245 122.1765
15554.443359 68.241 121.9486
15554.809570 68.217 121.7700
15555.175781 68.183 121.7194
15555.541992 68.156 121.7997
15555.908203 68.147 121.9382
15556.274414 68.156 122.0364
15556.640625 68.171 122.0357
15557.006836 68.179 121.9509
15557.373047 68.174 121.8525
15557.739258 68.161 121.8125
15558.105469 68.148 121.8535
15558.471680 68.145 121.9365
15558.837891 68.153 121.9954
15559.204102 68.163 121.9921
15559.570312 68.167 121.9446
15559.936523 68.162 121.9071
15560.302734 68.154 121.9188
15560.668945 68.152 121.9671
15561.035156 68.158 121.9966
15561.401367 68.165 121.9608
15561.767578 68.164 121.8702
15562.133789 68.149 121.7905
15562.500000 68.127 121.7900
15562.866211 68.112 121.8770
15563.232422 68.111 121.9817
15563.598633 68.123 122.0065
15563.964844 68.132 121.9072
15564.331055 68.125 121.7341
15564.697266 68.096 121.6001
15565.063477 68.059 121.5983
15565.429688 68.030 121.7323
15565.795898 68.022 121.9127
15566.162109 68.031 122.0267
15566.528320 68.045 122.0234
15566.894531 68.049 121.9421
15567.260742 68.039 121.8698
15567.626953 68.025 121.8676
15567.993164 68.018 121.9260
15568.359375 68.022 121.9807
15568.725586 68.032 121.9716
15569.091797 68.038 121.8914
15569.458008 68.034 121.7884
15569.824219 68.020 121.7266
15570.190430 68.003 121.7405
15570.556641 67.994 121.8156
15570.922852 67.996 121.9031
15571.289062 68.007 121.9522
15571.655273 68.022 121.9357
15572.021484 68.033 121.8572
15572.387695 68.036 121.7452
15572.753906 68.031 121.6402
15573.120117 68.019 121.5788
15573.486328 68.008 121.5755
15573.852539 68.005 121.6102
15574.218750 68.011 121.6332
15574.584961 68.025 121.5919
15574.951172 68.035 121.4656
15575.317383 68.034 121.2829
15575.683594 68.018 121.1088
15576.049805 67.990 121.0084
15576.416016 67.960 121.0125
15576.782227 67.937 121.1042
15577.148438 67.926 121.2349
15577.514648 67.928 121.3524
15577.880859 67.936 121.4227
15578.247070 67.946 121.4361
15578.613281 67.952 121.4035
15578.979492 67.950 121.3518
15579.345703 67.942 121.3181
15579.711914 67.929 121.3339
15580.078125 67.921 121.4037
15580.444336 67.922 121.4910
15580.810547 67.932 121.5346
15581.176758 67.943 121.4910
15581.542969 67.944 121.3749
15581.909180 67.929 121.2598
15582.275391 67.903 121.2321
15582.641602 67.880 121.3239
15583.007812 67.874 121.4781
15583.374023 67.889 121.5794
15583.740234 67.911 121.5385
15584.106445 67.922 121.3611
15584.472656 67.911 121.1462
15584.838867 67.880 121.0164
15585.205078 67.847 121.0318
15585.571289 67.828 121.1495
15585.937500 67.828 121.2634
15586.303711 67.837 121.2918
15586.669922 67.841 121.2385
15587.036133 67.835 121.1759
15587.402344 67.822 121.1738
15587.768555 67.814 121.2354
15588.134766 67.817 121.2988
15588.500977 67.825 121.3011
15588.867188 67.827 121.2445
15589.233398 67.815 121.2000
15589.599609 67.797 121.2436
15589.965820 67.788 121.3802
15590.332031 67.796 121.5258
15590.698242 67.818 121.5717
15591.064453 67.836 121.4778
15591.430664 67.835 121.3070
15591.796875 67.814 121.1736
15592.163086 67.786 121.1502
15592.529297 67.766 121.2117
15592.895508 67.760 121.2650
15593.261719 67.758 121.2404
15593.627930 67.747 121.1544
15593.994141 67.725 121.0894
15594.360352 67.701 121.1091
15594.726562 67.688 121.1919
15595.092773 67.691 121.2455
15595.458984 67.701 121.1936
15595.825195 67.703 121.0490
15596.191406 67.691 120.9025
15596.557617 67.672 120.8372
15596.923828 67.663 120.8484
15597.290039 67.669 120.8434
15597.656250 67.682 120.7296
15598.022461 67.683 120.5087
15598.388672 67.660 120.2898
15598.754883 67.620 120.2076
15599.121094 67.583 120.3161
15599.487305 67.568 120.5426
15599.853516 67.579 120.7463
15600.219727 67.602 120.8316
15600.585938 67.618 120.8126
15600.952148 67.622 120.7788
15601.318359 67.619 120.8050
15601.684570 67.621 120.8869
15602.050781 67.634 120.9526
15602.416992 67.651 120.9353
15602.783203 67.659 120.8363
15603.149414 67.650 120.7255
15603.515625 67.628 120.6860
15603.881836 67.606 120.7520
15604.248047 67.594 120.8879
15604.614258 67.595 121.0199
15604.980469 67.606 121.0891
15605.346680 67.616 121.0840
15605.712891 67.620 121.0347
15606.079102 67.617 120.9824
15606.445312 67.611 120.9519
15606.811523 67.606 120.9412
15607.177734 67.605 120.9281
15607.543945 67.606 120.8872
15607.910156 67.606 120.8067
15608.276367 67.599 120.6980
15608.642578 67.584 120.5935
15609.008789 67.561 120.5332
15609.375000 67.536 120.5449
15609.741211 67.515 120.6294
15610.107422 67.505 120.7592
15610.473633 67.507 120.8901
15610.839844 67.519 120.9783
15611.206055 67.537 120.9930
15611.572266 67.554 120.9226
15611.938477 67.563 120.7816
15612.304688 67.557 120.6129
15612.670898 67.536 120.4812
15613.037109 67.507 120.4465
15613.403320 67.482 120.5269
15613.769531 67.471 120.6761
15614.135742 67.479 120.8018
15614.501953 67.497 120.8240
15614.868164 67.509 120.7321
15615.234375 67.505 120.5937
15615.600586 67.486 120.5061
15615.966797 67.465 120.5247
15616.333008 67.454 120.6201
15616.699219 67.459 120.7004
15617.065430 67.473 120.6846
15617.431641 67.479 120.5658
15617.797852 67.470 120.4133
15618.164062 67.446 120.3186
15618.530273 67.420 120.3288
15618.896484 67.403 120.4182
15619.262695 67.401 120.5149
15619.628906 67.410 120.5558
15619.995117 67.420 120.5224
15620.361328 67.427 120.4339
15620.727539 67.428 120.3176
15621.093750 67.424 120.1883
15621.459961 67.414 120.0533
15621.826172 67.397 119.9293
15622.192383 67.373 119.8474
15622.558594 67.346 119.8360
15622.924805 67.323 119.8980
15623.291016 67.309 120.0059
15623.657227 67.303 120.1211
15624.023438 67.304 120.2219
15624.389648 67.308 120.3101
15624.755859 67.315 120.3932
15625.122070 67.327 120.4618
15625.488281 67.343 120.4868
15625.854492 67.359 120.4455
15626.220703 67.365 120.3496
15626.586914 67.358 120.2496
15626.953125 67.341 120.2042
15627.319336 67.324 120.2376
15627.685547 67.314 120.3189
15628.051758 67.315 120.3816
15628.417969 67.320 120.3728
15628.784180 67.318 120.2934
15629.150391 67.304 120.1979
15629.516602 67.279 120.1574
15629.882812 67.254 120.2104
15630.249023 67.241 120.3336
15630.615234 67.245 120.4527
15630.981445 67.262 120.4877
15631.347656 67.281 120.4022
15631.713867 67.288 120.2272
15632.080078 67.277 120.0445
15632.446289 67.254 119.9408
15632.812500 67.231 119.9569
15633.178711 67.221 120.0611
15633.544922 67.228 120.1687
15633.911133 67.246 120.2006
15634.277344 67.263 120.1392
15634.643555 67.267 120.0392
15635.009766 67.260 119.9836
15635.375977 67.251 120.0163
15635.742188 67.254 120.1022
15636.108398 67.270 120.1502
15636.474609 67.289 120.0872
15636.840820 67.295 119.9221
15637.207031 67.278 119.7478
15637.573242 67.244 119.6773
15637.939453 67.209 119.7616
15638.305664 67.191 119.9487
15638.671875 67.196 120.1171
15639.038086 67.214 120.1627
15639.404297 67.228 120.0664
15639.770508 67.225 119.8958
15640.136719 67.204 119.7504
15640.502930 67.176 119.6976
15640.869141 67.152 119.7406
15641.235352 67.141 119.8290
15641.601562 67.144 119.8970
15641.967773 67.154 119.8978
15642.333984 67.163 119.8230
15642.700195 67.162 119.7056
15643.066406 67.148 119.6112
15643.432617 67.126 119.6138
15643.798828 67.108 119.7531
15644.165039 67.110 119.9916
15644.531250 67.140 120.2119
15644.897461 67.191 120.2749
15645.263672 67.239 120.1125
15645.629883 67.260 119.7824
15645.996094 67.243 119.4442
15646.362305 67.195 119.2685
15646.728516 67.142 119.3348
15647.094727 67.108 119.5816
15647.460938 67.104 119.8525
15647.827148 67.120 120.0087
15648.193359 67.136 120.0153
15648.559570 67.139 119.9380
15648.925781 67.128 119.8685
15649.291992 67.114 119.8482
15649.658203 67.106 119.8472
15650.024414 67.103 119.8059
15650.390625 67.097 119.6965
15650.756836 67.080 119.5511
15651.123047 67.051 119.4393
15651.489258 67.016 119.4202
15651.855469 66.986 119.5058
15652.221680 66.970 119.6573
15652.587891 66.972 119.8086
15652.954102 66.988 119.8979
15653.320312 67.008 119.8927
15653.686523 67.023 119.8010
15654.052734 67.026 119.6706
15654.418945 67.016 119.5703
15654.785156 66.999 119.5555
15655.151367 66.986 119.6309
15655.517578 66.987 119.7410
15655.883789 66.999 119.8036
15656.250000 67.013 119.7716
15656.616211 67.014 119.6725
15656.982422 67.000 119.5905
15657.348633 66.978 119.6003
15657.714844 66.963 119.7019
15658.081055 66.965 119.8124
15658.447266 66.977 119.8304
15658.813477 66.984 119.7228
15659.179688 66.972 119.5607
15659.545898 66.940 119.4710
15659.912109 66.905 119.5417
15660.278320 66.886 119.7483
15660.644531 66.897 119.9615
15661.010742 66.929 120.0399
15661.376953 66.961 119.9310
15661.743164 66.974 119.7014
15662.109375 66.963 119.4822
15662.475586 66.937 119.3796
15662.841797 66.913 119.4132
15663.208008 66.903 119.5199
15663.574219 66.907 119.6127
15663.940430 66.916 119.6451
15664.306641 66.921 119.6307
15664.672852 66.921 119.6133
15665.039062 66.917 119.6223
15665.405273 66.915 119.6493
15665.771484 66.918 119.6588
15666.137695 66.920 119.6195
15666.503906 66.915 119.5278
15666.870117 66.900 119.4119
15667.236328 66.871 119.3181
15667.602539 66.832 119.2928
15667.968750 66.791 119.3655
15668.334961 66.757 119.5353
15668.701172 66.739 119.7632
15669.067383 66.741 119.9797
15669.433594 66.760 120.1106
15669.799805 66.786 120.1125
15670.166016 66.807 119.9936
15670.532227 66.817 119.8050
15670.898438 66.814 119.6096
15671.264648 66.804 119.4482
15671.630859 66.792 119.3284
15671.997070 66.780 119.2406
15672.363281 66.769 119.1807
15672.729492 66.759 119.1568
15673.095703 66.755 119.1715
15673.461914 66.759 119.2007
15673.828125 66.771 119.1978
15674.194336 66.785 119.1283
15674.560547 66.789 119.0059
15674.926758 66.780 118.8938
15675.292969 66.761 118.8632
15675.659180 66.744 118.9369
15676.025391 66.739 119.0666
15676.391602 66.747 119.1670
15676.757812 66.758 119.1837
15677.124023 66.761 119.1354
15677.490234 66.751 119.0938
15677.856445 66.734 119.1213
15678.222656 66.722 119.2183
15678.588867 66.722 119.3246
15678.955078 66.731 119.3741
15679.321289 66.738 119.3494
15679.687500 66.736 119.2903
15680.053711 66.728 119.2501
15680.419922 66.721 119.2448
15680.786133 66.718 119.2424
15681.152344 66.718 119.2017
15681.518555 66.712 119.1225
15681.884766 66.696 119.0571
15682.250977 66.674 119.0703
15682.617188 66.658 119.1810
15682.983398 66.657 119.3362
15683.349609 66.674 119.4445
15683.715820 66.696 119.4435
15684.082031 66.712 119.3421
15684.448242 66.713 119.2081
15684.814453 66.701 119.1141
15685.180664 66.687 119.0884
15685.546875 66.678 119.1040
15685.913086 66.674 119.1100
15686.279297 66.671 119.0764
15686.645508 66.662 119.0138
15687.011719 66.646 118.9615
15687.377930 66.625 118.9552
15687.744141 66.606 119.0038
15688.110352 66.593 119.0848
15688.476562 66.590 119.1597
15688.842773 66.592 119.1938
15689.208984 66.596 119.1729
15689.575195 66.595 119.1087
15689.941406 66.587 119.0344
15690.307617 66.573 118.9879
15690.673828 66.558 118.9904
15691.040039 66.549 119.0304
15691.406250 66.547 119.0701
15691.772461 66.550 119.0728
15692.138672 66.550 119.0349
15692.504883 66.543 118.9923
15692.871094 66.532 118.9925
15693.237305 66.524 119.0499
15693.603516 66.527 119.1234
15693.969727 66.538 119.1420
15694.335938 66.547 119.0667
15694.702148 66.541 118.9356
15695.068359 66.516 118.8510
15695.434570 66.483 118.9079
15695.800781 66.463 119.1127
15696.166992 66.470 119.3571
15696.533203 66.502 119.4821
15696.899414 66.538 119.3931
15697.265625 66.554 119.1303
15697.631836 66.536 118.8447
15697.998047 66.493 118.6995
15698.364258 66.448 118.7637
15698.730469 66.426 118.9666
15699.096680 66.432 119.1526
15699.462891 66.452 119.1980
15699.829102 66.466 119.0970
15700.195312 66.459 118.9543
15700.561523 66.436 118.8996
15700.927734 66.414 118.9911
15701.293945 66.412 119.1722
15701.660156 66.434 119.3127
15702.026367 66.467 119.3052
15702.392578 66.492 119.1412
15702.758789 66.494 118.9131
15703.125000 66.473 118.7500
15703.491211 66.444 118.7324
15703.857422 66.427 118.8414
15704.223633 66.429 118.9736
15704.589844 66.446 119.0174
15704.956055 66.461 118.9312
15705.322266 66.460 118.7678
15705.688477 66.439 118.6307
15706.054688 66.409 118.5994
15706.420898 66.384 118.6743
15706.787109 66.373 118.7825
15707.153320 66.373 118.8403
15707.519531 66.373 118.8204
15707.885742 66.363 118.7685
15708.251953 66.344 118.7585
15708.618164 66.327 118.8253
15708.984375 66.322 118.9312
15709.350586 66.329 118.9971
15709.716797 66.341 118.9710
15710.083008 66.344 118.8733
15710.449219 66.334 118.7803
15710.815430 66.318 118.7618
15711.181641 66.307 118.8254
15711.547852 66.310 118.9127
15711.914062 66.324 118.9503
15712.280273 66.340 118.9074
15712.646484 66.349 118.8109
15713.012695 66.350 118.7102
15713.378906 66.347 118.6316
15713.745117 66.344 118.5636
15714.111328 66.339 118.4847
15714.477539 66.327 118.3999
15714.843750 66.307 118.3480
15715.209961 66.284 118.3693
15715.576172 66.265 118.4661
15715.942383 66.258 118.5934
15716.308594 66.261 118.6936
15716.674805 66.267 118.7411
15717.041016 66.271 118.7544
15717.407227 66.274 118.7644
15717.773438 66.279 118.7726
15718.139648 66.288 118.7432
15718.505859 66.296 118.6410
15718.872070 66.293 118.4805
15719.238281 66.272 118.3376
15719.604492 66.240 118.3054
15719.970703 66.212 118.4218
15720.336914 66.206 118.6268
15720.703125 66.226 118.7893
15721.069336 66.260 118.7950
15721.435547 66.286 118.6251
15721.801758 66.288 118.3689
15722.167969 66.262 118.1678
15722.534180 66.223 118.1306
15722.900391 66.190 118.2709
15723.266602 66.179 118.5026
15723.632812 66.191 118.6985
15723.999023 66.213 118.7733
15724.365234 66.228 118.7311
15724.731445 66.227 118.6506
15725.097656 66.212 118.6247
15725.463867 66.196 118.6944
15725.830078 66.190 118.8206
15726.196289 66.197 118.9141
15726.562500 66.208 118.9068
15726.928711 66.209 118.8079
15727.294922 66.190 118.7024
15727.661133 66.159 118.6913
15728.027344 66.130 118.8145
15728.393555 66.120 119.0140
15728.759766 66.133 119.1694
15729.125977 66.157 119.1856
15729.492188 66.174 119.0596
15729.858398 66.173 118.8752
15730.224609 66.157 118.7360
15730.590820 66.138 118.6914
15730.957031 66.127 118.7090
15731.323242 66.128 118.7139
15731.689453 66.133 118.6577
15732.055664 66.131 118.5577
15732.421875 66.120 118.4762
15732.788086 66.107 118.4614
15733.154297 66.100 118.5036
15733.520508 66.104 118.5424
15733.886719 66.113 118.5186
15734.252930 66.117 118.4254
15734.619141 66.106 118.3169
15734.985352 66.083 118.2688
15735.351562 66.058 118.3235
15735.717773 66.041 118.4605
15736.083984 66.038 118.6122
15736.450195 66.044 118.7121
15736.816406 66.052 118.7368
15737.182617 66.052 118.7141
15737.548828 66.045 118.6943
15737.915039 66.035 118.7118
15738.281250 66.029 118.7629
15738.647461 66.030 118.8114
15739.013672 66.038 118.8153
15739.379883 66.047 118.7547
15739.746094 66.051 118.6411
15740.112305 66.047 118.5078
15740.478516 66.036 118.3899
15740.844727 66.022 118.3089
15741.210938 66.008 118.2688
15741.577148 65.996 118.2611
15741.943359 65.989 118.2725
15742.309570 65.985 118.2902
15742.675781 65.985 118.3043
15743.041992 65.986 118.3091
15743.408203 65.987 118.3065
15743.774414 65.986 118.3058
15744.140625 65.983 118.3194
15744.506836 65.979 118.3551
15744.873047 65.978 118.4091
15745.239258 65.979 118.4670
15745.605469 65.983 118.5108
15745.971680 65.986 118.5302
15746.337891 65.988 118.5273
15746.704102 65.985 118.5142
15747.070312 65.980 118.5051
15747.436523 65.973 118.5065
15747.802734 65.968 118.5123
15748.168945 65.965 118.5040
15748.535156 65.963 118.4606
15748.901367 65.958 118.3740
15749.267578 65.946 118.2620
15749.633789 65.923 118.1681
15750.000000 65.895 118.1408
15750.366211 65.869 118.2020
15750.732422 65.855 118.3242
15751.098633 65.856 118.4409
15751.464844 65.867 118.4909
15751.831055 65.878 118.4639
15752.197266 65.879 118.4098
15752.563477 65.873 118.3986
15752.929688 65.870 118.4601
15753.295898 65.880 118.5518
15753.662109 65.902 118.5887
15754.028320 65.925 118.5159
15754.394531 65.935 118.3616
15754.760742 65.925 118.2228
15755.126953 65.904 118.1927
15755.493164 65.889 118.2842
15755.859375 65.891 118.4147
15756.225586 65.908 118.4708
15756.591797 65.924 118.4007
15756.958008 65.925 118.2537
15757.324219 65.907 118.1354
15757.690430 65.882 118.1199
15758.056641 65.866 118.1908
15758.422852 65.864 118.2587
15758.789062 65.869 118.2425
15759.155273 65.867 118.1385
15759.521484 65.851 118.0200
15759.887695 65.824 117.9720
15760.253906 65.800 118.0203
15760.620117 65.790 118.1115
15760.986328 65.791 118.1605
15761.352539 65.795 118.1204
15761.718750 65.789 118.0167
15762.084961 65.768 117.9243
15762.451172 65.738 117.9157
15762.817383 65.708 118.0207
15763.183594 65.689 118.2172
15763.549805 65.689 118.4472
15763.916016 65.707 118.6382
15764.282227 65.737 118.7217
15764.648438 65.769 118.6562
15765.014648 65.788 118.4529
15765.380859 65.781 118.1885
15765.747070 65.747 117.9838
15766.113281 65.698 117.9461
15766.479492 65.654 118.1036
15766.845703 65.634 118.3787
15767.211914 65.642 118.6339
15767.578125 65.667 118.7630
15767.944336 65.693 118.7530
15768.310547 65.708 118.6697
15768.676758 65.715 118.5870
15769.042969 65.722 118.5228
15769.409180 65.734 118.4337
15769.775391 65.745 118.2712
15770.141602 65.745 118.0438
15770.507812 65.726 117.8293
15770.874023 65.694 117.7227
15771.240234 65.664 117.7620
15771.606445 65.651 117.8905
15771.972656 65.658 117.9943
15772.338867 65.672 117.9901
15772.705078 65.674 117.8916
15773.071289 65.657 117.8015
15773.437500 65.625 117.8394
15773.803711 65.598 118.0529
15774.169922 65.594 118.3745
15774.536133 65.620 118.6586
15774.902344 65.662 118.7788
15775.268555 65.699 118.7092
15775.634766 65.712 118.5348
15776.000977 65.700 118.3900
15776.367188 65.674 118.3724
15776.733398 65.655 118.4844
15777.099609 65.654 118.6395
15777.465820 65.668 118.7299
15777.832031 65.686 118.7023
15778.198242 65.694 118.5845
15778.564453 65.689 118.4489
15778.930664 65.677 118.3502
15779.296875 65.665 118.2886
15779.663086 65.657 118.2251
15780.029297 65.648 118.1325
15780.395508 65.632 118.0328
15780.761719 65.610 117.9850
15781.127930 65.589 118.0314
15781.494141 65.582 118.1485
15781.860352 65.595 118.2488
15782.226562 65.620 118.2406
15782.592773 65.642 118.0978
15782.958984 65.645 117.8830
15783.325195 65.628 117.7070
15783.691406 65.600 117.6556
15784.057617 65.578 117.7342
15784.423828 65.572 117.8680
15784.790039 65.581 117.9583
15785.156250 65.593 117.9519
15785.522461 65.594 117.8727
15785.888672 65.580 117.7972
15786.254883 65.555 117.7975
15786.621094 65.533 117.8911
15786.987305 65.522 118.0287
15787.353516 65.523 118.1296
15787.719727 65.528 118.1389
15788.085938 65.523 118.0688
15788.452148 65.503 117.9934
15788.818359 65.471 118.0019
15789.184570 65.442 118.1362
15789.550781 65.433 118.3521
15789.916992 65.448 118.5376
15790.283203 65.481 118.5807
15790.649414 65.512 118.4435
15791.015625 65.524 118.1862
15791.381836 65.512 117.9298
15791.748047 65.484 117.7825
15792.114258 65.457 117.7757
15792.480469 65.445 117.8524
15792.846680 65.450 117.9152
15793.212891 65.460 117.9009
15793.579102 65.464 117.8234
15793.945312 65.455 117.7560
15794.311523 65.438 117.7711
15794.677734 65.427 117.8840
15795.043945 65.429 118.0403
15795.410156 65.446 118.1557
15795.776367 65.466 118.1775
15796.142578 65.478 118.1186
15796.508789 65.477 118.0426
15796.875000 65.466 118.0144
15797.241211 65.455 118.0527
15797.607422 65.453 118.1172
15797.973633 65.461 118.1373
15798.339844 65.470 118.0628
15798.706055 65.469 117.8999
15799.072266 65.450 117.7104
15799.438477 65.415 117.5768
15799.804688 65.374 117.5568
15800.170898 65.339 117.6495
15800.537109 65.319 117.7980
15800.903320 65.316 117.9243
15801.269531 65.320 117.9782
15801.635742 65.322 117.9660
15802.001953 65.316 117.9400
15802.368164 65.306 117.9576
15802.734375 65.300 118.0378
15803.100586 65.306 118.1443
15803.466797 65.324 118.2103
15803.833008 65.346 118.1867
15804.199219 65.363 118.0779
15804.565430 65.366 117.9373
15804.931641 65.357 117.8297
15805.297852 65.345 117.7877
15805.664062 65.336 117.7936
15806.030273 65.333 117.7982
15806.396484 65.332 117.7629
15806.762695 65.324 117.6902
15807.128906 65.306 117.6253
15807.495117 65.280 117.6284
15807.861328 65.255 117.7362
15808.227539 65.244 117.9321
15808.593750 65.254 118.1412
15808.959961 65.286 118.2578
15809.326172 65.325 118.1998
15809.692383 65.353 117.9633
15810.058594 65.352 117.6441
15810.424805 65.319 117.4044
15810.791016 65.273 117.3870
15811.157227 65.242 117.6123
15811.523438 65.254 117.9296
15811.889648 65.307 118.0908
15812.255859 65.373 117.9180
15812.622070 65.408 117.4348
15812.988281 65.384 116.8628
15813.354492 65.307 116.4943
15813.720703 65.210 116.5209
15814.086914 65.139 116.9097
15814.453125 65.119 117.4252
15814.819336 65.143 117.8036
15815.185547 65.177 117.9372
15815.551758 65.195 117.9097
15815.917969 65.191 117.8814
15816.284180 65.182 117.9439
15816.650391 65.183 118.0573
15817.016602 65.197 118.1116
15817.382812 65.211 118.0455
15817.749023 65.208 117.9088
15818.115234 65.186 117.8174
15818.481445 65.160 117.8502
15818.847656 65.146 117.9805
15819.213867 65.152 118.1026
15819.580078 65.167 118.1252
15819.946289 65.177 118.0452
15820.312500 65.174 117.9359
15820.678711 65.160 117.8734
15821.044922 65.146 117.8738
15821.411133 65.138 117.8954
15821.777344 65.131 117.8972
15822.143555 65.119 117.8898
15822.509766 65.102 117.9261
15822.875977 65.087 118.0398
15823.242188 65.086 118.1954
15823.608398 65.100 118.3018
15823.974609 65.120 118.2864
15824.340820 65.129 118.1594
15824.707031 65.120 118.0093
15825.073242 65.097 117.9341
15825.439453 65.076 117.9645
15825.805664 65.068 118.0433
15826.171875 65.073 118.0787
15826.538086 65.082 118.0240
15826.904297 65.081 117.9127
15827.270508 65.070 117.8220
15827.636719 65.056 117.8035
15828.002930 65.051 117.8409
15828.369141 65.058 117.8681
15828.735352 65.069 117.8305
15829.101562 65.075 117.7333
15829.467773 65.069 117.6365
15829.833984 65.054 117.6083
15830.200195 65.041 117.6743
15830.566406 65.038 117.8002
15830.932617 65.046 117.9169
15831.298828 65.061 117.9672
15831.665039 65.070 117.9428
15832.031250 65.064 117.8914
15832.397461 65.043 117.8920
15832.763672 65.016 118.0107
15833.129883 64.998 118.2495
15833.496094 65.004 118.5219
15833.862305 65.031 118.6848
15834.228516 65.063 118.6285
15834.594727 65.072 118.3654
15834.960938 65.038 118.0527
15835.327148 64.965 117.9195
15835.693359 64.884 118.1266
15836.059570 64.837 118.6343
15836.425781 64.853 119.1889
15836.791992 64.919 119.4825
15837.158203 64.994 119.3694
15837.524414 65.035 118.9528
15837.890625 65.027 118.4906
15838.256836 64.987 118.2143
15838.623047 64.949 118.1816
15838.989258 64.939 118.2591
15839.355469 64.953 118.2545
15839.721680 64.968 118.0862
15840.087891 64.962 117.8402
15840.454102 64.934 117.6798
15840.820312 64.902 117.6986
15841.186523 64.890 117.8377
15841.552734 64.903 117.9390
15841.918945 64.922 117.8892
15842.285156 64.924 117.7198
15842.651367 64.899 117.5812
15843.017578 64.860 117.6179
15843.383789 64.833 117.8492
15843.750000 64.838 118.1453
15844.116211 64.871 118.3254
15844.482422 64.910 118.2934
15844.848633 64.932 118.0948
15845.214844 64.928 117.8646
15845.581055 64.905 117.7229
15845.947266 64.881 117.7006
15846.313477 64.869 117.7370
15846.679688 64.869 117.7444
15847.045898 64.870 117.6794
15847.412109 64.863 117.5671
15847.778320 64.845 117.4724
15848.144531 64.822 117.4489
15848.510742 64.802 117.5056
15848.876953 64.794 117.6056
15849.243164 64.796 117.6911
15849.609375 64.806 117.7164
15849.975586 64.812 117.6712
15850.341797 64.809 117.5880
15850.708008 64.792 117.5288
15851.074219 64.768 117.5547
15851.440430 64.747 117.6883
15851.806641 64.739 117.8915
15852.172852 64.751 118.0799
15852.539062 64.774 118.1730
15852.905273 64.796 118.1445
15853.271484 64.806 118.0348
15853.637695 64.802 117.9182
15854.003906 64.789 117.8516
15854.370117 64.775 117.8450
15854.736328 64.768 117.8701
15855.102539 64.767 117.8918
15855.468750 64.771 117.8889
15855.834961 64.779 117.8470
15856.201172 64.787 117.7479
15856.567383 64.789 117.5833
15856.933594 64.776 117.3904
15857.299805 64.744 117.2690
15857.666016 64.704 117.3358
15858.032227 64.682 117.6225
15858.398438 64.706 117.9947
15858.764648 64.776 118.1911
15859.130859 64.863 117.9974
15859.497070 64.916 117.4161
15859.863281 64.900 116.6934
15860.229492 64.813 116.1911
15860.595703 64.696 116.1807
15860.961914 64.608 116.6618
15861.328125 64.591 117.3405
15861.694336 64.637 117.8337
15862.060547 64.701 117.9426
15862.426758 64.739 117.7484
15862.792969 64.733 117.4936
15863.159180 64.696 117.3897
15863.525391 64.657 117.4906
15863.891602 64.637 117.6989
15864.257812 64.635 117.8810
15864.624023 64.639 117.9789
15864.990234 64.639 118.0278
15865.356445 64.634 118.0876
15865.722656 64.633 118.1731
15866.088867 64.640 118.2439
15866.455078 64.653 118.2511
15866.821289 64.664 118.1845
15867.187500 64.666 118.0770
15867.553711 64.661 117.9699
15867.919922 64.650 117.8831
15868.286133 64.637 117.8162
15868.652344 64.621 117.7722
15869.018555 64.602 117.7709
15869.384766 64.585 117.8326
15869.750977 64.575 117.9492
15870.117188 64.578 118.0756
15870.483398 64.590 118.1571
15870.849609 64.605 118.1696
15871.215820 64.613 118.1365
15871.582031 64.615 118.1057
15871.948242 64.615 118.1077
15872.314453 64.618 118.1300
15872.680664 64.627 118.1297
15873.046875 64.636 118.0725
15873.413086 64.638 117.9661
15873.779297 64.629 117.8583
15874.145508 64.611 117.8035
15874.511719 64.595 117.8195
15874.877930 64.589 117.8680
15875.244141 64.594 117.8763
15875.610352 64.601 117.7894
15875.976562 64.596 117.6184
15876.342773 64.572 117.4453
15876.708984 64.533 117.3772
15877.075195 64.495 117.4716
15877.441406 64.477 117.6823
15877.807617 64.487 117.8768
15878.173828 64.514 117.9279
