Freq dB Phase
382.324219 70.779 171.8711
382.690430 70.776 171.8862
383.056641 70.774 171.9027
383.422852 70.770 171.9206
383.789062 70.767 171.9416
384.155273 70.763 171.9686
384.521484 70.759 172.0024
384.887695 70.756 172.0406
385.253906 70.754 172.0783
385.620117 70.753 172.1111
385.986328 70.753 172.1369
386.352539 70.752 172.1560
386.718750 70.750 172.1699
387.084961 70.747 172.1812
387.451172 70.744 172.1943
387.817383 70.739 172.2146
388.183594 70.734 172.2448
388.549805 70.731 172.2818
388.916016 70.729 172.3168
389.282227 70.729 172.3405
389.648438 70.728 172.3504
390.014648 70.726 172.3540
390.380859 70.721 172.3638
390.747070 70.717 172.3878
391.113281 70.714 172.4219
391.479492 70.714 172.4532
391.845703 70.715 172.4692
392.211914 70.714 172.4688
392.578125 70.711 172.4637
392.944336 70.706 172.4702
393.310547 70.700 172.4968
393.676758 70.696 172.5382
394.042969 70.695 172.5801
394.409180 70.696 172.6101
394.775391 70.696 172.6262
395.141602 70.694 172.6366
395.507812 70.691 172.6524
395.874023 70.687 172.6790
396.240234 70.683 172.7136
396.606445 70.682 172.7490
396.972656 70.680 172.7793
397.338867 70.679 172.8034
397.705078 70.678 172.8229
398.071289 70.676 172.8398
398.437500 70.674 172.8547
398.803711 70.671 172.8680
399.169922 70.667 172.8811
399.536133 70.663 172.8968
399.902344 70.659 172.9165
400.268555 70.655 172.9393
400.634766 70.652 172.9623
401.000977 70.649 172.9841
401.367188 70.646 173.0063
401.733398 70.643 173.0322
402.099609 70.640 173.0635
402.465820 70.639 173.0971
402.832031 70.639 173.1261
403.198242 70.640 173.1447
403.564453 70.640 173.1530
403.930664 70.639 173.1576
404.296875 70.636 173.1672
404.663086 70.633 173.1864
405.029297 70.631 173.2119
405.395508 70.630 173.2356
405.761719 70.629 173.2516
406.127930 70.627 173.2609
406.494141 70.624 173.2713
406.860352 70.619 173.2910
407.226562 70.615 173.3218
407.592773 70.613 173.3572
407.958984 70.612 173.3872
408.325195 70.611 173.4064
408.691406 70.610 173.4186
409.057617 70.606 173.4335
409.423828 70.602 173.4593
409.790039 70.599 173.4953
410.156250 70.598 173.5323
410.522461 70.599 173.5596
410.888672 70.599 173.5732
411.254883 70.598 173.5798
411.621094 70.594 173.5916
411.987305 70.590 173.6169
412.353516 70.588 173.6543
412.719727 70.587 173.6934
413.085938 70.588 173.7226
413.452148 70.590 173.7371
413.818359 70.590 173.7412
414.184570 70.587 173.7442
414.550781 70.584 173.7538
414.916992 70.579 173.7726
415.283203 70.576 173.7988
415.649414 70.572 173.8287
416.015625 70.570 173.8593
416.381836 70.569 173.8870
416.748047 70.568 173.9079
417.114258 70.567 173.9191
417.480469 70.564 173.9220
417.846680 70.560 173.9239
418.212891 70.554 173.9347
418.579102 70.548 173.9602
418.945312 70.543 173.9973
419.311523 70.540 174.0355
419.677734 70.539 174.0648
420.043945 70.537 174.0840
420.410156 70.534 174.1015
420.776367 70.531 174.1270
421.142578 70.528 174.1623
421.508789 70.528 174.1977
421.875000 70.529 174.2200
422.241211 70.530 174.2239
422.607422 70.528 174.2190
422.973633 70.524 174.2227
423.339844 70.519 174.2471
423.706055 70.515 174.2889
424.072266 70.516 174.3312
424.438477 70.518 174.3573
424.804688 70.519 174.3640
425.170898 70.518 174.3633
425.537109 70.514 174.3720
425.903320 70.510 174.3979
426.269531 70.508 174.4351
426.635742 70.508 174.4701
427.001953 70.509 174.4948
427.368164 70.509 174.5117
427.734375 70.507 174.5292
428.100586 70.506 174.5514
428.466797 70.505 174.5737
428.833008 70.505 174.5886
429.199219 70.503 174.5948
429.565430 70.499 174.6020
429.931641 70.493 174.6237
430.297852 70.487 174.6651
430.664062 70.484 174.7168
431.030273 70.484 174.7607
431.396484 70.486 174.7841
431.762695 70.485 174.7895
432.128906 70.481 174.7926
432.495117 70.476 174.8101
432.861328 70.471 174.8468
433.227539 70.468 174.8932
433.593750 70.468 174.9338
433.959961 70.470 174.9578
434.326172 70.471 174.9657
434.692383 70.471 174.9658
435.058594 70.469 174.9676
435.424805 70.466 174.9762
435.791016 70.464 174.9916
436.157227 70.462 175.0106
436.523438 70.462 175.0287
436.889648 70.462 175.0417
437.255859 70.462 175.0474
437.622070 70.460 175.0482
437.988281 70.457 175.0518
438.354492 70.452 175.0670
438.720703 70.448 175.0970
439.086914 70.446 175.1356
439.453125 70.445 175.1706
439.819336 70.445 175.1935
440.185547 70.443 175.2073
440.551758 70.440 175.2246
440.917969 70.435 175.2574
441.284180 70.432 175.3057
441.650391 70.431 175.3552
442.016602 70.434 175.3884
442.382812 70.435 175.3991
442.749023 70.434 175.3977
443.115234 70.429 175.4038
443.481445 70.424 175.4300
443.847656 70.420 175.4722
444.213867 70.420 175.5131
444.580078 70.422 175.5368
444.946289 70.422 175.5424
445.312500 70.420 175.5434
445.678711 70.415 175.5563
446.044922 70.412 175.5865
446.411133 70.410 175.6248
446.777344 70.411 175.6553
447.143555 70.412 175.6697
447.509766 70.412 175.6733
447.875977 70.409 175.6807
448.242188 70.405 175.7029
448.608398 70.403 175.7390
448.974609 70.404 175.7756
449.340820 70.406 175.7981
449.707031 70.408 175.8007
450.073242 70.407 175.7906
450.439453 70.403 175.7832
450.805664 70.397 175.7924
451.171875 70.392 175.8227
451.538086 70.388 175.8668
451.904297 70.387 175.9107
452.270508 70.388 175.9419
452.636719 70.390 175.9561
453.002930 70.389 175.9600
453.369141 70.385 175.9677
453.735352 70.380 175.9920
454.101562 70.377 176.0364
454.467773 70.376 176.0905
454.833984 70.379 176.1353
455.200195 70.384 176.1545
455.566406 70.387 176.1465
455.932617 70.385 176.1270
456.298828 70.380 176.1199
456.665039 70.372 176.1425
457.031250 70.366 176.1936
457.397461 70.364 176.2545
457.763672 70.366 176.3027
458.129883 70.369 176.3271
458.496094 70.370 176.3342
458.862305 70.368 176.3405
459.228516 70.365 176.3572
459.594727 70.364 176.3821
459.960938 70.363 176.4025
460.327148 70.363 176.4094
460.693359 70.361 176.4067
461.059570 70.356 176.4096
461.425781 70.351 176.4308
461.791992 70.347 176.4681
462.158203 70.347 176.5043
462.524414 70.348 176.5217
462.890625 70.349 176.5181
463.256836 70.345 176.5112
463.623047 70.338 176.5260
463.989258 70.332 176.5737
464.355469 70.331 176.6410
464.721680 70.336 176.6968
465.087891 70.344 176.7147
465.454102 70.349 176.6920
465.820312 70.348 176.6521
466.186523 70.341 176.6284
466.552734 70.331 176.6427
466.918945 70.324 176.6929
467.285156 70.321 176.7573
467.651367 70.322 176.8104
468.017578 70.324 176.8384
468.383789 70.325 176.8452
468.750000 70.323 176.8465
469.116211 70.317 176.8595
469.482422 70.311 176.8939
469.848633 70.307 176.9476
470.214844 70.306 177.0088
470.581055 70.309 177.0599
470.947266 70.315 177.0864
471.313477 70.319 177.0840
471.679688 70.320 177.0620
472.045898 70.317 177.0400
472.412109 70.310 177.0371
472.778320 70.303 177.0614
473.144531 70.299 177.1056
473.510742 70.298 177.1526
473.876953 70.299 177.1877
474.243164 70.300 177.2071
474.609375 70.300 177.2185
474.975586 70.298 177.2328
475.341797 70.297 177.2548
475.708008 70.296 177.2805
476.074219 70.296 177.3020
476.440430 70.296 177.3151
476.806641 70.294 177.3235
477.172852 70.291 177.3359
477.539062 70.287 177.3591
477.905273 70.284 177.3931
478.271484 70.283 177.4315
478.637695 70.283 177.4651
479.003906 70.285 177.4884
479.370117 70.285 177.5005
479.736328 70.285 177.5056
480.102539 70.283 177.5096
480.468750 70.280 177.5187
480.834961 70.277 177.5370
481.201172 70.273 177.5657
481.567383 70.271 177.6024
481.933594 70.270 177.6422
482.299805 70.270 177.6790
482.666016 70.272 177.7086
483.032227 70.273 177.7303
483.398438 70.274 177.7462
483.764648 70.274 177.7597
484.130859 70.274 177.7736
484.497070 70.273 177.7886
484.863281 70.272 177.8045
485.229492 70.270 177.8212
485.595703 70.268 177.8394
485.961914 70.265 177.8608
486.328125 70.262 177.8866
486.694336 70.260 177.9160
487.060547 70.258 177.9457
487.426758 70.257 177.9711
487.792969 70.256 177.9886
488.159180 70.254 177.9996
488.525391 70.251 178.0110
488.891602 70.245 178.0332
489.257812 70.240 178.0735
489.624023 70.238 178.1297
489.990234 70.239 178.1887
490.356445 70.243 178.2316
490.722656 70.249 178.2452
491.088867 70.254 178.2307
491.455078 70.253 178.2047
491.821289 70.249 178.1901
492.187500 70.242 178.2028
492.553711 70.238 178.2422
492.919922 70.236 178.2924
493.286133 70.239 178.3329
493.652344 70.242 178.3523
494.018555 70.244 178.3542
494.384766 70.242 178.3535
494.750977 70.238 178.3649
495.117188 70.235 178.3937
495.483398 70.232 178.4330
495.849609 70.232 178.4708
496.215820 70.233 178.4987
496.582031 70.232 178.5178
496.948242 70.231 178.5359
497.314453 70.229 178.5610
497.680664 70.227 178.5937
498.046875 70.227 178.6268
498.413086 70.229 178.6497
498.779297 70.231 178.6565
499.145508 70.231 178.6500
499.511719 70.228 178.6409
499.877930 70.223 178.6420
500.244141 70.218 178.6601
500.610352 70.214 178.6927
500.976562 70.212 178.7294
501.342773 70.212 178.7585
501.708984 70.213 178.7747
502.075195 70.212 178.7820
502.441406 70.210 178.7915
502.807617 70.206 178.8134
503.173828 70.204 178.8500
503.540039 70.203 178.8936
503.906250 70.205 178.9310
504.272461 70.208 178.9527
504.638672 70.210 178.9588
505.004883 70.209 178.9594
505.371094 70.206 178.9672
505.737305 70.203 178.9895
506.103516 70.200 179.0237
506.469727 70.199 179.0612
506.835938 70.198 179.0944
507.202148 70.198 179.1222
507.568359 70.198 179.1484
507.934570 70.198 179.1755
508.300781 70.199 179.2000
508.666992 70.201 179.2142
509.033203 70.202 179.2131
509.399414 70.201 179.2020
509.765625 70.197 179.1956
510.131836 70.190 179.2092
510.498047 70.185 179.2466
510.864258 70.184 179.2960
511.230469 70.186 179.3364
511.596680 70.189 179.3522
511.962891 70.191 179.3448
512.329102 70.188 179.3326
512.695312 70.183 179.3384
513.061523 70.176 179.3745
513.427734 70.173 179.4332
513.793945 70.175 179.4930
514.160156 70.179 179.5323
514.526367 70.184 179.5442
514.892578 70.185 179.5396
515.258789 70.182 179.5395
515.625000 70.177 179.5605
515.991211 70.173 179.6049
516.357422 70.172 179.6604
516.723633 70.174 179.7087
517.089844 70.177 179.7379
517.456055 70.179 179.7488
517.822266 70.178 179.7527
518.188477 70.176 179.7623
518.554688 70.173 179.7839
518.920898 70.170 179.8136
519.287109 70.169 179.8419
519.653320 70.169 179.8620
520.019531 70.168 179.8748
520.385742 70.165 179.8889
520.751953 70.161 179.9135
521.118164 70.158 179.9517
521.484375 70.158 179.9962
521.850586 70.160 -179.9662
522.216797 70.164 -179.9467
522.583008 70.168 -179.9474
522.949219 70.168 -179.9603
523.315430 70.167 -179.9725
523.681641 70.163 -179.9742
524.047852 70.158 -179.9627
524.414062 70.155 -179.9421
524.780273 70.152 -179.9179
525.146484 70.149 -179.8919
525.512695 70.146 -179.8622
525.878906 70.144 -179.8261
526.245117 70.142 -179.7852
526.611328 70.143 -179.7461
526.977539 70.144 -179.7168
527.343750 70.146 -179.7011
527.709961 70.146 -179.6954
528.076172 70.144 -179.6901
528.442383 70.140 -179.6755
528.808594 70.136 -179.6473
529.174805 70.134 -179.6089
529.541016 70.133 -179.5688
529.907227 70.135 -179.5359
530.273438 70.137 -179.5148
530.639648 70.138 -179.5043
531.005859 70.138 -179.4992
531.372070 70.138 -179.4930
531.738281 70.136 -179.4818
532.104492 70.135 -179.4659
532.470703 70.135 -179.4487
532.836914 70.135 -179.4342
533.203125 70.134 -179.4232
533.569336 70.133 -179.4116
533.935547 70.131 -179.3925
534.301758 70.129 -179.3617
534.667969 70.128 -179.3216
535.034180 70.130 -179.2819
535.400391 70.133 -179.2530
535.766602 70.135 -179.2392
536.132812 70.136 -179.2345
536.499023 70.134 -179.2260
536.865234 70.130 -179.2030
537.231445 70.127 -179.1642
537.597656 70.126 -179.1183
537.963867 70.127 -179.0775
538.330078 70.129 -179.0489
538.696289 70.129 -179.0311
539.062500 70.128 -179.0171
539.428711 70.126 -179.0011
539.794922 70.123 -178.9819
540.161133 70.120 -178.9613
540.527344 70.116 -178.9395
540.893555 70.112 -178.9134
541.259766 70.108 -178.8786
541.625977 70.105 -178.8344
541.992188 70.104 -178.7867
542.358398 70.105 -178.7450
542.724609 70.107 -178.7173
543.090820 70.110 -178.7048
543.457031 70.112 -178.7031
543.823242 70.112 -178.7054
544.189453 70.111 -178.7065
544.555664 70.109 -178.7035
544.921875 70.107 -178.6948
545.288086 70.104 -178.6796
545.654297 70.103 -178.6581
546.020508 70.102 -178.6328
546.386719 70.102 -178.6081
546.752930 70.103 -178.5873
547.119141 70.103 -178.5701
547.485352 70.104 -178.5537
547.851562 70.104 -178.5356
548.217773 70.104 -178.5174
548.583984 70.105 -178.5036
548.950195 70.105 -178.4969
549.316406 70.103 -178.4926
549.682617 70.099 -178.4804
550.048828 70.094 -178.4500
550.415039 70.091 -178.4009
550.781250 70.091 -178.3451
551.147461 70.094 -178.3012
551.513672 70.099 -178.2828
551.879883 70.101 -178.2895
552.246094 70.100 -178.3065
552.612305 70.095 -178.3140
552.978516 70.088 -178.2986
553.344727 70.082 -178.2605
553.710938 70.079 -178.2115
554.077148 70.079 -178.1668
554.443359 70.081 -178.1361
554.809570 70.082 -178.1203
555.175781 70.082 -178.1132
555.541992 70.080 -178.1067
555.908203 70.078 -178.0953
556.274414 70.075 -178.0777
556.640625 70.073 -178.0553
557.006836 70.071 -178.0306
557.373047 70.070 -178.0054
557.739258 70.070 -177.9804
558.105469 70.069 -177.9558
558.471680 70.069 -177.9323
558.837891 70.070 -177.9111
559.204102 70.071 -177.8939
559.570312 70.072 -177.8813
559.936523 70.072 -177.8719
560.302734 70.071 -177.8614
560.668945 70.069 -177.8448
561.035156 70.067 -177.8182
561.401367 70.067 -177.7826
561.767578 70.068 -177.7446
562.133789 70.071 -177.7144
562.500000 70.074 -177.7010
562.866211 70.076 -177.7058
563.232422 70.075 -177.7194
563.598633 70.069 -177.7239
563.964844 70.061 -177.7015
564.331055 70.053 -177.6451
564.697266 70.050 -177.5641
565.063477 70.051 -177.4816
565.429688 70.057 -177.4219
565.795898 70.063 -177.3974
566.162109 70.067 -177.4012
566.528320 70.066 -177.4133
566.894531 70.062 -177.4130
567.260742 70.057 -177.3914
567.626953 70.053 -177.3547
567.993164 70.051 -177.3165
568.359375 70.051 -177.2872
568.725586 70.050 -177.2681
569.091797 70.049 -177.2537
569.458008 70.047 -177.2386
569.824219 70.046 -177.2226
570.190430 70.045 -177.2088
570.556641 70.043 -177.1983
570.922852 70.041 -177.1876
571.289062 70.038 -177.1708
571.655273 70.036 -177.1453
572.021484 70.035 -177.1157
572.387695 70.036 -177.0905
572.753906 70.038 -177.0752
573.120117 70.038 -177.0680
573.486328 70.038 -177.0613
573.852539 70.037 -177.0486
574.218750 70.036 -177.0295
574.584961 70.036 -177.0097
574.951172 70.036 -176.9946
575.317383 70.035 -176.9839
575.683594 70.033 -176.9707
576.049805 70.031 -176.9476
576.416016 70.028 -176.9128
576.782227 70.027 -176.8726
577.148438 70.028 -176.8361
577.514648 70.030 -176.8093
577.880859 70.030 -176.7906
578.247070 70.030 -176.7735
578.613281 70.028 -176.7523
578.979492 70.027 -176.7259
579.345703 70.026 -176.6980
579.711914 70.026 -176.6724
580.078125 70.025 -176.6498
580.444336 70.024 -176.6273
580.810547 70.023 -176.6019
581.176758 70.022 -176.5735
581.542969 70.022 -176.5459
581.909180 70.023 -176.5237
582.275391 70.023 -176.5085
582.641602 70.023 -176.4976
583.007812 70.022 -176.4852
583.374023 70.020 -176.4666
583.740234 70.018 -176.4409
584.106445 70.017 -176.4113
584.472656 70.018 -176.3838
584.838867 70.019 -176.3633
585.205078 70.019 -176.3521
585.571289 70.019 -176.3475
585.937500 70.017 -176.3427
586.303711 70.014 -176.3291
586.669922 70.010 -176.3013
587.036133 70.008 -176.2604
587.402344 70.008 -176.2163
587.768555 70.010 -176.1826
588.134766 70.014 -176.1686
588.500977 70.015 -176.1724
588.867188 70.013 -176.1799
589.233398 70.008 -176.1737
589.599609 70.003 -176.1441
589.965820 70.000 -176.0962
590.332031 70.000 -176.0468
590.698242 70.002 -176.0123
591.064453 70.005 -175.9976
591.430664 70.005 -175.9933
591.796875 70.002 -175.9834
592.163086 69.999 -175.9583
592.529297 69.997 -175.9203
592.895508 69.997 -175.8813
593.261719 69.999 -175.8523
593.627930 70.001 -175.8350
593.994141 70.000 -175.8221
594.360352 69.999 -175.8044
594.726562 69.998 -175.7787
595.092773 69.998 -175.7500
595.458984 69.999 -175.7260
595.825195 70.000 -175.7104
596.191406 70.000 -175.6992
596.557617 69.998 -175.6844
596.923828 69.997 -175.6607
597.290039 69.996 -175.6306
597.656250 69.998 -175.6030
598.022461 70.000 -175.5876
598.388672 70.002 -175.5874
598.754883 70.001 -175.5957
599.121094 69.997 -175.6000
599.487305 69.992 -175.5888
599.853516 69.987 -175.5586
600.219727 69.984 -175.5155
600.585938 69.984 -175.4710
600.952148 69.985 -175.4356
601.318359 69.987 -175.4130
601.684570 69.989 -175.4004
602.050781 69.989 -175.3924
602.416992 69.988 -175.3842
602.783203 69.986 -175.3732
603.149414 69.983 -175.3567
603.515625 69.979 -175.3304
603.881836 69.976 -175.2910
604.248047 69.975 -175.2402
604.614258 69.977 -175.1877
604.980469 69.981 -175.1477
605.346680 69.987 -175.1306
605.712891 69.990 -175.1359
606.079102 69.991 -175.1512
606.445312 69.988 -175.1590
